locus_tag,term_id,term_name
PMM0300,cog.category:S,Function unknown
PMM0301,cog.category:F,Nucleotide transport and metabolism
PMM0302,cog.category:C,Energy production and conversion
PMM0302,cog.category:E,Amino acid transport and metabolism
PMM0303,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0304,cog.category:L,"Replication, recombination and repair"
PMM0305,cog.category:C,Energy production and conversion
PMM0306,cog.category:E,Amino acid transport and metabolism
PMM0307,cog.category:S,Function unknown
PMM0308,cog.category:S,Function unknown
PMM0309,cog.category:S,Function unknown
PMM0310,cog.category:G,Carbohydrate transport and metabolism
PMM0311,cog.category:H,Coenzyme transport and metabolism
PMM0312,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0313,cog.category:K,Transcription
PMM0314,cog.category:S,Function unknown
PMM0315,cog.category:P,Inorganic ion transport and metabolism
PMM0316,cog.category:C,Energy production and conversion
PMM0317,cog.category:S,Function unknown
PMM0318,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0319,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0320,cog.category:D,"Cell cycle control, cell division, chromosome partitioning"
PMM0321,cog.category:D,"Cell cycle control, cell division, chromosome partitioning"
PMM0322,cog.category:D,"Cell cycle control, cell division, chromosome partitioning"
PMM0323,cog.category:S,Function unknown
PMM0324,cog.category:M,Cell wall/membrane/envelope biogenesis
PMM0325,cog.category:C,Energy production and conversion
PMM0326,cog.category:C,Energy production and conversion
PMM0327,cog.category:G,Carbohydrate transport and metabolism
PMM0328,cog.category:L,"Replication, recombination and repair"
PMM0329,cog.category:S,Function unknown
PMM0330,cog.category:M,Cell wall/membrane/envelope biogenesis
PMM0331,cog.category:C,Energy production and conversion
PMM0332,cog.category:S,Function unknown
PMM0333,cog.category:K,Transcription
PMM0334,cog.category:S,Function unknown
PMM0335,cog.category:C,Energy production and conversion
PMM0335,cog.category:P,Inorganic ion transport and metabolism
PMM0336,cog.category:S,Function unknown
PMM0337,cog.category:S,Function unknown
PMM0338,cog.category:S,Function unknown
PMM0339,cog.category:Q,"Secondary metabolites biosynthesis, transport and catabolism"
PMM0340,cog.category:S,Function unknown
PMM0341,cog.category:S,Function unknown
PMM0342,cog.category:S,Function unknown
PMM0343,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport"
PMM0344,cog.category:S,Function unknown
PMM0345,cog.category:O,"Post-translational modification, protein turnover, chaperones"
PMM0346,cog.category:S,Function unknown
PMM0347,cog.category:S,Function unknown
PMM0348,cog.category:S,Function unknown
PMM0349,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0350,cog.category:S,Function unknown
PMM0352,cog.category:S,Function unknown
PMM0353,cog.category:H,Coenzyme transport and metabolism
PMM0354,cog.category:M,Cell wall/membrane/envelope biogenesis
PMM0355,cog.category:S,Function unknown
PMM0356,cog.category:E,Amino acid transport and metabolism
PMM0357,cog.category:K,Transcription
PMM0358,cog.category:H,Coenzyme transport and metabolism
PMM0359,cog.category:S,Function unknown
PMM0360,cog.category:S,Function unknown
PMM0361,cog.category:H,Coenzyme transport and metabolism
PMM0363,cog.category:K,Transcription
PMM0364,cog.category:S,Function unknown
PMM0365,cog.category:S,Function unknown
PMM0367,cog.category:S,Function unknown
PMM0368,cog.category:S,Function unknown
PMM0369,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0370,cog.category:P,Inorganic ion transport and metabolism
PMM0371,cog.category:P,Inorganic ion transport and metabolism
PMM0372,cog.category:P,Inorganic ion transport and metabolism
PMM0373,cog.category:P,Inorganic ion transport and metabolism
PMM0374,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport"
PMM0376,cog.category:S,Function unknown
PMM0378,cog.category:S,Function unknown
PMM0379,cog.category:S,Function unknown
PMM0380,cog.category:S,Function unknown
PMM0383,cog.category:S,Function unknown
PMM0384,cog.category:L,"Replication, recombination and repair"
PMM0386,cog.category:V,Defense mechanisms
PMM0387,cog.category:E,Amino acid transport and metabolism
PMM0388,cog.category:F,Nucleotide transport and metabolism
PMM0388,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0389,cog.category:H,Coenzyme transport and metabolism
PMM0390,cog.category:S,Function unknown
PMM0391,cog.category:S,Function unknown
PMM0392,cog.category:P,Inorganic ion transport and metabolism
PMM0393,cog.category:S,Function unknown
PMM0394,cog.category:S,Function unknown
PMM0395,cog.category:D,"Cell cycle control, cell division, chromosome partitioning"
PMM0396,cog.category:E,Amino acid transport and metabolism
PMM0397,cog.category:M,Cell wall/membrane/envelope biogenesis
PMM0398,cog.category:L,"Replication, recombination and repair"
PMM0399,cog.category:F,Nucleotide transport and metabolism
PMM0400,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0401,cog.category:H,Coenzyme transport and metabolism
PMM0402,cog.category:I,Lipid transport and metabolism
PMM0403,cog.category:S,Function unknown
PMM0404,cog.category:S,Function unknown
PMM0405,cog.category:C,Energy production and conversion
PMM0406,cog.category:F,Nucleotide transport and metabolism
PMM0407,cog.category:E,Amino acid transport and metabolism
PMM0408,cog.category:E,Amino acid transport and metabolism
PMM0409,cog.category:E,Amino acid transport and metabolism
PMM0410,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0411,cog.category:S,Function unknown
PMM0412,cog.category:S,Function unknown
PMM0413,cog.category:M,Cell wall/membrane/envelope biogenesis
PMM0414,cog.category:I,Lipid transport and metabolism
PMM0414,cog.category:Q,"Secondary metabolites biosynthesis, transport and catabolism"
PMM0415,cog.category:E,Amino acid transport and metabolism
PMM0416,cog.category:Q,"Secondary metabolites biosynthesis, transport and catabolism"
PMM0417,cog.category:S,Function unknown
PMM0418,cog.category:O,"Post-translational modification, protein turnover, chaperones"
PMM0419,cog.category:C,Energy production and conversion
PMM0420,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0421,cog.category:P,Inorganic ion transport and metabolism
PMM0422,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0423,cog.category:S,Function unknown
PMM0424,cog.category:S,Function unknown
PMM0425,cog.category:S,Function unknown
PMM0426,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0427,cog.category:M,Cell wall/membrane/envelope biogenesis
PMM0428,cog.category:H,Coenzyme transport and metabolism
PMM0429,cog.category:S,Function unknown
PMM0430,cog.category:E,Amino acid transport and metabolism
PMM0431,cog.category:H,Coenzyme transport and metabolism
PMM0432,cog.category:S,Function unknown
PMM0433,cog.category:H,Coenzyme transport and metabolism
PMM0434,cog.category:V,Defense mechanisms
PMM0435,cog.category:C,Energy production and conversion
PMM0436,cog.category:L,"Replication, recombination and repair"
PMM0437,cog.category:S,Function unknown
PMM0438,cog.category:S,Function unknown
PMM0439,cog.category:H,Coenzyme transport and metabolism
PMM0440,cog.category:E,Amino acid transport and metabolism
PMM0441,cog.category:S,Function unknown
PMM0442,cog.category:H,Coenzyme transport and metabolism
PMM0443,cog.category:K,Transcription
PMM0444,cog.category:C,Energy production and conversion
PMM0445,cog.category:C,Energy production and conversion
PMM0446,cog.category:C,Energy production and conversion
PMM0447,cog.category:O,"Post-translational modification, protein turnover, chaperones"
PMM0448,cog.category:H,Coenzyme transport and metabolism
PMM0449,cog.category:V,Defense mechanisms
PMM0450,cog.category:V,Defense mechanisms
PMM0451,cog.category:S,Function unknown
PMM0452,cog.category:O,"Post-translational modification, protein turnover, chaperones"
PMM0453,cog.category:I,Lipid transport and metabolism
PMM0453,cog.category:Q,"Secondary metabolites biosynthesis, transport and catabolism"
PMM0454,cog.category:I,Lipid transport and metabolism
PMM0455,cog.category:V,Defense mechanisms
PMM0456,cog.category:H,Coenzyme transport and metabolism
PMM0457,cog.category:F,Nucleotide transport and metabolism
PMM0457,cog.category:P,Inorganic ion transport and metabolism
PMM0458,cog.category:S,Function unknown
PMM0459,cog.category:H,Coenzyme transport and metabolism
PMM0460,cog.category:M,Cell wall/membrane/envelope biogenesis
PMM0461,cog.category:C,Energy production and conversion
PMM0462,cog.category:C,Energy production and conversion
PMM0463,cog.category:S,Function unknown
PMM0464,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport"
PMM0465,cog.category:S,Function unknown
PMM0466,cog.category:K,Transcription
PMM0467,cog.category:F,Nucleotide transport and metabolism
PMM0468,cog.category:S,Function unknown
PMM0469,cog.category:S,Function unknown
PMM0470,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0471,cog.category:S,Function unknown
PMM0472,cog.category:P,Inorganic ion transport and metabolism
PMM0473,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0475,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0476,cog.category:S,Function unknown
PMM0477,cog.category:E,Amino acid transport and metabolism
PMM0478,cog.category:I,Lipid transport and metabolism
PMM0478,cog.category:Q,"Secondary metabolites biosynthesis, transport and catabolism"
PMM0479,cog.category:C,Energy production and conversion
PMM0480,cog.category:L,"Replication, recombination and repair"
PMM0480,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport"
PMM0481,cog.category:S,Function unknown
PMM0482,cog.category:O,"Post-translational modification, protein turnover, chaperones"
PMM0483,cog.category:H,Coenzyme transport and metabolism
PMM0484,cog.category:L,"Replication, recombination and repair"
PMM0485,cog.category:S,Function unknown
PMM0486,cog.category:S,Function unknown
PMM0487,cog.category:S,Function unknown
PMM0488,cog.category:S,Function unknown
PMM0489,cog.category:P,Inorganic ion transport and metabolism
PMM0490,cog.category:S,Function unknown
PMM0491,cog.category:H,Coenzyme transport and metabolism
PMM0492,cog.category:S,Function unknown
PMM0493,cog.category:E,Amino acid transport and metabolism
PMM0494,cog.category:C,Energy production and conversion
PMM0495,cog.category:H,Coenzyme transport and metabolism
PMM0496,cog.category:K,Transcription
PMM0497,cog.category:L,"Replication, recombination and repair"
PMM0498,cog.category:S,Function unknown
PMM0499,cog.category:F,Nucleotide transport and metabolism
PMM0500,cog.category:S,Function unknown
PMM0502,cog.category:L,"Replication, recombination and repair"
PMM0503,cog.category:H,Coenzyme transport and metabolism
PMM0504,cog.category:P,Inorganic ion transport and metabolism
PMM0505,cog.category:G,Carbohydrate transport and metabolism
PMM0506,cog.category:F,Nucleotide transport and metabolism
PMM0507,cog.category:M,Cell wall/membrane/envelope biogenesis
PMM0508,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0509,cog.category:S,Function unknown
PMM0510,cog.category:M,Cell wall/membrane/envelope biogenesis
PMM0511,cog.category:C,Energy production and conversion
PMM0512,cog.category:P,Inorganic ion transport and metabolism
PMM0513,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport"
PMM0514,cog.category:F,Nucleotide transport and metabolism
PMM0515,cog.category:G,Carbohydrate transport and metabolism
PMM0516,cog.category:S,Function unknown
PMM0517,cog.category:S,Function unknown
PMM0518,cog.category:M,Cell wall/membrane/envelope biogenesis
PMM0519,cog.category:F,Nucleotide transport and metabolism
PMM0520,cog.category:C,Energy production and conversion
PMM0521,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0522,cog.category:F,Nucleotide transport and metabolism
PMM0523,cog.category:H,Coenzyme transport and metabolism
PMM0524,cog.category:L,"Replication, recombination and repair"
PMM0525,cog.category:H,Coenzyme transport and metabolism
PMM0526,cog.category:H,Coenzyme transport and metabolism
PMM0527,cog.category:S,Function unknown
PMM0528,cog.category:S,Function unknown
PMM0529,cog.category:S,Function unknown
PMM0530,cog.category:J,"Translation, ribosomal structure and biogenesis"
PMM0531,cog.category:S,Function unknown
PMM0532,cog.category:S,Function unknown
PMM0533,cog.category:S,Function unknown
PMM0534,cog.category:I,Lipid transport and metabolism
PMM0535,cog.category:S,Function unknown
PMM0536,cog.category:H,Coenzyme transport and metabolism
PMM0537,cog.category:E,Amino acid transport and metabolism
PMM0538,cog.category:S,Function unknown
